ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_calefacción individual: gasoil,heating_heating,heating_no dispone de calefacción,heating_no dispone de calefacción: gas natural,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
más de 5 meses sin actualizar,0,0,2.0,1,0,,no indicado,planta 1ª exterior,1,1,33447430,0,1,Zarautz,"Calle mendilauta, 11"," Calle mendilauta, 11 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",150,,2019-04-01,986000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
más de 5 meses sin actualizar,0,1,2.0,0,0,,en trámite,planta 2ª exterior,1,0,81534159,0,1,Orio,"Calle Abaromendi, 39"," Calle Abaromendi, 39 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",86,,2019-04-01,450000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,1.0,1,0,,en trámite,planta 2ª interior,0,1,39187996,0,1,Zarautz,"Calle Indamendi, 10"," Calle Indamendi, 10 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",83,73,2019-04-01,310000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,1,38980680,0,1,Zestoa,"Calle Arteaga, 10"," Calle Arteaga, 10 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",88,74,2019-04-01,148400,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
más de 5 meses sin actualizar,0,0,3.0,0,0,,,2 plantas,1,0,38090381,1,,Zarautz,"Elkano Auzoa, 801"," Elkano Auzoa, 801 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",10000,,2019-04-01,850000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,1.0,1,0,2017,,planta 1ª exterior,1,0,82187712,0,1,Orio,"Calle Ixarra, 6"," Calle Ixarra, 6 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",65,60,2019-04-01,295000,1,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,81842384,0,0,Aizarnazabal,"Arantzazu Etxe-Taldea Etxetaldea, 1"," Arantzazu Etxe-Taldea Etxetaldea, 1 , Aizarnazabal , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",75,,2019-04-01,190000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
más de 5 meses sin actualizar,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,82491143,0,1,Orio,"Calle Aita Lertxundi, 4"," Calle Aita Lertxundi, 4 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",66,,2019-04-01,280000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,1.0,0,0,,no indicado,planta 5ª exterior,0,0,81545905,0,0,Azkoitia,"Urrategi Errepidea Errepidea, 2 TokiEderIzq"," Urrategi Errepidea Errepidea, 2 TokiEderIzq , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",90,85,2019-04-01,90000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de noviembre,0,1,2.0,0,0,,no indicado,planta 2ª exterior,0,0,82645750,0,1,Zumaia,"etxezarreta, 23"," etxezarreta, 23 , Zumaia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",105,100,2019-04-01,390000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,84419086,0,0,Azkoitia,"Calle atanotarren, 4"," Calle atanotarren, 4 , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",87,,2019-04-01,110000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,,planta 3ª exterior,0,0,84727585,0,1,Azpeitia,"Pavlo VI Avzvnea, 13"," Pavlo VI Avzvnea, 13 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",100,85,2019-04-01,190000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,84707629,0,1,Azpeitia,"Calle grupo la salve, 16"," Calle grupo la salve, 16 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",80,,2019-04-01,150000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,,planta 1ª exterior,1,0,84799330,0,1,Orio,"Calle Aita Lertxundi, 18"," Calle Aita Lertxundi, 18 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",81,,2019-04-01,286000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,no indicado,2 plantas,1,1,84233400,3,,Errezil,"Ibarbia Diseminado Auzoa, 30"," Ibarbia Diseminado Auzoa, 30 , Errezil , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",180,,2019-04-01,180000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,27492312,0,1,Azkoitia,"Calle Pintor Iriarte, 15"," Calle Pintor Iriarte, 15 , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",80,,2019-04-01,165000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,1,2.0,0,0,,en trámite,planta 1ª exterior,0,0,83261960,0,1,Zarautz,"Calle Mitxelena, 9"," Calle Mitxelena, 9 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",115,,2019-04-01,420000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de enero,0,0,1.0,0,0,,inmueble exento,,0,0,83423876,1,,Aia,," , Aia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",45000,,2019-04-01,225000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 9 de marzo,0,0,1.0,1,0,,en trámite,planta 2ª exterior,0,0,84028344,0,0,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",69,,2019-04-01,160000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,0,0,2.0,0,0,,en trámite,,0,0,84028201,4,,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",500,,2019-04-01,375000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,2.0,1,0,,en trámite,,1,0,84028280,0,1,Zarautz,," , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",141,,2019-04-01,845000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,2.0,0,0,,no indicado,planta 2ª exterior,1,0,84380522,0,1,Zestoa,"Calle Portale, 1"," Calle Portale, 1 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",80,,2019-04-01,250000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,1,2008,no indicado,2 plantas,1,0,34982793,5,,Zumaia,"Oikia Auzoa Auzoa, 58 b"," Oikia Auzoa Auzoa, 58 b , Zumaia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",145,235,2019-04-01,260000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,,en trámite,planta 2ª exterior,0,0,32489909,6,0,Zarautz,," , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",175,160,2019-04-01,550000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,0,0,1.0,0,0,,no indicado,planta 2ª exterior,0,0,39241920,0,1,Azpeitia,"Landeta Hiribidea, 20"," Landeta Hiribidea, 20 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",70,65,2019-04-01,95000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de octubre,0,0,1.0,1,0,,no indicado,planta 3ª exterior,0,0,1934829,0,0,Azpeitia,"Calle Enparan, 9"," Calle Enparan, 9 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",70,,2019-04-01,156000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,0,2.0,1,0,,,planta 1ª exterior,1,0,25032831,0,0,Aia,"Calle de Iturri, 15"," Calle de Iturri, 15 , Aia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",95,90,2019-04-01,195000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,1,3.0,0,0,,no indicado,planta 2ª exterior,1,1,30482671,6,1,Zestoa,"Calle Sabea, 1"," Calle Sabea, 1 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",140,,2019-04-01,300000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,36407710,0,0,Zarautz,"Calle Zigordia, 37"," Calle Zigordia, 37 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",40,,2019-04-01,195000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,2.0,0,0,,,planta 2ª exterior,0,1,37921771,6,0,Aia,"Calle Andatza, 19"," Calle Andatza, 19 , Aia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",120,,2019-04-01,239999,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,38740322,0,1,Zestoa,"Calle Gurutze, 3"," Calle Gurutze, 3 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",96,,2019-04-01,120000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,373544,0,0,Azkoitia,"Calle Mayor, 74"," Calle Mayor, 74 , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",131,111,2019-04-01,179000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de diciembre,0,0,2.0,0,1,,,2 plantas,1,1,82108945,7,,Azkoitia,"Calle Izarraitz, 25"," Calle Izarraitz, 25 , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",4000,330,2019-04-01,450000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de enero,0,0,3.0,0,0,,no indicado,3 plantas,0,1,83080142,7,,Azpeitia,Barrio Aratz-Erreka s/n," Barrio Aratz-Erreka s/n , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",25000,300,2019-04-01,198000,0,8.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de febrero,0,0,2.0,0,0,1985,no indicado,2 plantas,0,1,83646863,1,,Azkoitia,"madariaga auzoa, 100 w"," madariaga auzoa, 100 w , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",12000,,2019-04-01,350000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,2.0,0,0,,en trámite,planta 3ª exterior,1,0,36188506,0,1,Azpeitia,"Artzubia Hiribidea, 23"," Artzubia Hiribidea, 23 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",92,,2019-04-01,352000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,28389292,0,0,Azpeitia,"Calle Enparan, 9"," Calle Enparan, 9 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",78,,2019-04-01,90000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,2.0,0,0,,,planta 1ª exterior,1,0,29429082,0,1,Azpeitia,"Calle Zerralde, 3"," Calle Zerralde, 3 , Azpeitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",75,73,2019-04-01,125000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,0,0,,,planta 3ª exterior,1,0,2000825,6,1,Orio,"Calle Baxoalde, 5"," Calle Baxoalde, 5 , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",100,83,2019-04-01,385000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,1,2.0,0,0,,no indicado,planta 2ª exterior,0,1,25414203,0,0,Aia,"Calle Rotalde, 18"," Calle Rotalde, 18 , Aia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",100,,2019-04-01,180000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,1,1.0,0,0,,,planta 1ª exterior,0,0,81955168,0,0,Azkoitia,"Kale Nagusia, 30"," Kale Nagusia, 30 , Azkoitia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",83,82,2019-04-01,85000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de febrero,0,0,1.0,0,0,,no indicado,bajo exterior,0,0,82655093,0,0,Zumaia,"Baltasar Etxabe, 1"," Baltasar Etxabe, 1 , Zumaia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",65,,2019-04-01,280000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de febrero,0,1,2.0,0,0,,no indicado,planta 1ª exterior,0,1,83004825,0,0,Zumaia,"Calle Baltasar Etxabe, 11"," Calle Baltasar Etxabe, 11 , Zumaia , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",105,,2019-04-01,370000,0,3.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de enero,0,0,2.0,1,0,2005,en trámite,bajo exterior,1,0,83774043,0,1,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",72,68,2019-04-01,330000,1,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 31 de marzo,0,0,1.0,0,0,,,planta 3ª exterior,0,0,84135928,0,1,Zarautz,"Kale Nagusia, 7"," Kale Nagusia, 7 , Zarautz , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",48,,2019-04-01,350000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de octubre,0,0,1.0,0,0,,no indicado,planta 4ª,0,0,39007449,0,,Orio,," , Orio , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",40,,2019-04-01,130000,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de diciembre,0,0,2.0,1,0,,no indicado,planta 3ª exterior,0,0,1744497,6,1,Zestoa,"Calle Eliz-Kale, 1"," Calle Eliz-Kale, 1 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",70,,2019-04-01,165000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,2.0,1,0,,no indicado,planta 2ª exterior,1,0,371353,0,1,Zestoa,"Calle Larrain, 9"," Calle Larrain, 9 , Zestoa , Urola Kosta, Guipúzcoa ",,"Urola Kosta, Guipúzcoa",96,85,2019-04-01,199000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
